Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
CN,怀化市,林科所(对照点),27.5721:109.5981,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,酒泉市,油田生活基地,39.7256:98.4989,SO2,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,泉州市,清源山(对照点),24.9604:118.6117,PM10,ChinaAQIData,µg/m³,32.0,2021-08-09T13:00:00+02:00,China
CN,清远市,环保大楼(对照点),23.691:113.0426,NO2,ChinaAQIData,µg/m³,25.0,2021-08-09T13:00:00+02:00,China
CN,娄底市,电视发射台(对照点),27.8901:111.9589,PM10,ChinaAQIData,µg/m³,28.0,2021-08-09T13:00:00+02:00,China
CN,乐山市,花湖湾(对照点),29.5462:103.7723,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,乐山市,花湖湾(对照点),29.5462:103.7723,PM10,ChinaAQIData,µg/m³,18.0,2021-08-09T13:00:00+02:00,China
CN,防城港市,防城档案局,21.7731:108.3514,NO2,ChinaAQIData,µg/m³,8.0,2021-08-09T13:00:00+02:00,China
CN,巴彦淖尔市,附二中,40.761:107.4212,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,巴彦淖尔市,附二中,40.761:107.4212,NO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,阳江市,鸳鸯湖(对照点),21.8593:111.9797,PM2.5,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,眉山市,黑龙滩水库(对照点),30.0478:104.0308,SO2,ChinaAQIData,µg/m³,9.0,2021-08-09T13:00:00+02:00,China
CN,朔州市,一水厂,39.53:112.2931,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,西宁市,世纪职校,36.5786:101.8305,CO,ChinaAQIData,µg/m³,400.0,2021-08-09T13:00:00+02:00,China
CN,北京市,丰台小屯,39.8768:116.2545,O3,ChinaAQIData,µg/m³,166.0,2021-08-09T13:00:00+02:00,China
CN,聊城市,九州社区,36.4361:116.0445,PM10,ChinaAQIData,µg/m³,75.0,2021-08-09T13:00:00+02:00,China
CN,昆明市,云天化总部,24.9856:102.6678,PM2.5,ChinaAQIData,µg/m³,23.0,2021-08-09T13:00:00+02:00,China
CN,重庆市,人民东路,30.6758:107.7983,PM10,ChinaAQIData,µg/m³,15.0,2021-08-09T13:00:00+02:00,China
CN,来宾市,兴宾区政府,23.7297:109.1781,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,来宾市,兴宾区政府,23.7297:109.1781,NO2,ChinaAQIData,µg/m³,8.0,2021-08-09T13:00:00+02:00,China
CN,天津市,北环路,40.0583:117.4067,CO,ChinaAQIData,µg/m³,800.0,2021-08-09T13:00:00+02:00,China
CN,成都市,华阳,30.5225:104.0578,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,鹤壁市,南山宾馆,35.9603:114.1572,PM2.5,ChinaAQIData,µg/m³,50.0,2021-08-09T13:00:00+02:00,China
CN,漯河市,召陵区卫健委,33.5906:114.0967,NO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,漯河市,召陵区卫健委,33.5906:114.0967,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,台州市,台州科技职业学院,28.6681:121.2568,NO2,ChinaAQIData,µg/m³,10.0,2021-08-09T13:00:00+02:00,China
CN,厦门市,同安二实小,24.7245:118.1493,PM10,ChinaAQIData,µg/m³,27.0,2021-08-09T13:00:00+02:00,China
CN,福州市,吴航,25.9664:119.5189,O3,ChinaAQIData,µg/m³,76.0,2021-08-09T13:00:00+02:00,China
CN,宣城市,夏渡子站,30.9141:118.7724,SO2,ChinaAQIData,µg/m³,3.0,2021-08-09T13:00:00+02:00,China
CN,惠州市,大亚湾霞涌,22.775:114.6517,O3,ChinaAQIData,µg/m³,88.0,2021-08-09T13:00:00+02:00,China
CN,徐州市,大泉街道,34.4422:117.4754,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,乌鲁木齐市,大绿谷,43.8411:87.4921,PM10,ChinaAQIData,µg/m³,34.0,2021-08-09T13:00:00+02:00,China
CN,雄安新区,安新县电力局,38.9338:115.9324,NO2,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,宿州市,宿州学院,33.6305:116.9884,PM10,ChinaAQIData,µg/m³,48.0,2021-08-09T13:00:00+02:00,China
CN,北京市,密云新城,40.4095:116.8336,SO2,ChinaAQIData,µg/m³,3.0,2021-08-09T13:00:00+02:00,China
CN,北京市,密云新城,40.4095:116.8336,PM10,ChinaAQIData,µg/m³,23.0,2021-08-09T13:00:00+02:00,China
CN,淮南市,山南新区,32.5893:117.0108,PM10,ChinaAQIData,µg/m³,55.0,2021-08-09T13:00:00+02:00,China
CN,日照市,岚山环保分局,35.1044:119.3266,PM2.5,ChinaAQIData,µg/m³,37.0,2021-08-09T13:00:00+02:00,China
CN,青岛市,市北区南部,36.0736:120.3503,PM10,ChinaAQIData,µg/m³,37.0,2021-08-09T13:00:00+02:00,China
CN,阜阳市,市规划展馆,32.8613:115.7901,SO2,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,西宁市,师大城西校区,36.6397:101.7413,NO2,ChinaAQIData,µg/m³,24.0,2021-08-09T13:00:00+02:00,China
CN,许昌市,建安区兴业大厦,34.1251:113.8134,NO2,ChinaAQIData,µg/m³,2.0,2021-08-08T10:00:00+02:00,China
CN,滨州市,开发区一中,37.3553:117.9378,O3,ChinaAQIData,µg/m³,211.0,2021-08-09T13:00:00+02:00,China
CN,滨州市,开发区一中,37.3553:117.9378,NO2,ChinaAQIData,µg/m³,13.0,2021-08-09T13:00:00+02:00,China
CN,保定市,徐水物探局,39.02311:115.62909,NO2,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,芜湖市,扬子职业技术学院,31.2326:118.2746,O3,ChinaAQIData,µg/m³,184.0,2021-08-09T13:00:00+02:00,China
CN,唐山市,政府服务中心,39.66941:118.24498,O3,ChinaAQIData,µg/m³,221.0,2021-08-09T13:00:00+02:00,China
CN,唐山市,政府服务中心,39.66941:118.24498,NO2,ChinaAQIData,µg/m³,22.0,2021-08-09T13:00:00+02:00,China
CN,桂林市,旅游学院,25.1253:110.296,PM2.5,ChinaAQIData,µg/m³,19.0,2021-08-09T13:00:00+02:00,China
CN,昆明市,昆明学院,24.9786:102.7997,PM2.5,ChinaAQIData,µg/m³,26.0,2021-08-09T13:00:00+02:00,China
CN,昆明市,晋宁区生态环境分局,24.6736:102.5967,PM2.5,ChinaAQIData,µg/m³,17.0,2021-08-09T13:00:00+02:00,China
CN,上海市,松江图书馆,31.0378:121.2186,PM10,ChinaAQIData,µg/m³,57.0,2021-08-09T13:00:00+02:00,China
CN,石家庄市,栾城区政府,37.9001925:114.6419615,O3,ChinaAQIData,µg/m³,178.0,2021-08-09T13:00:00+02:00,China
CN,赣江新区,桑海产业园,28.932:115.8347,SO2,ChinaAQIData,µg/m³,3.0,2021-08-09T13:00:00+02:00,China
CN,邯郸市,永年区实验高中,36.77178:114.50634,PM10,ChinaAQIData,µg/m³,88.0,2021-08-09T13:00:00+02:00,China
CN,中卫市,沙坡头区政府站,37.5162:105.1698,PM10,ChinaAQIData,µg/m³,36.0,2021-08-09T13:00:00+02:00,China
CN,清远市,清新太和,23.7403:112.9903,O3,ChinaAQIData,µg/m³,115.0,2021-08-09T13:00:00+02:00,China
CN,包头市,滨河大厦,40.5685:109.9154,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,乐山市,理工大学,29.5628:103.7311,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,茂名市,电白水东,21.5165:111.01,O3,ChinaAQIData,µg/m³,79.0,2021-08-09T13:00:00+02:00,China
CN,克拉玛依市,白碱滩区新站,45.6899:85.1045,PM2.5,ChinaAQIData,µg/m³,16.0,2021-08-09T13:00:00+02:00,China
CN,百色市,祈福高中,23.8798:106.6085,O3,ChinaAQIData,µg/m³,125.0,2021-08-09T13:00:00+02:00,China
CN,玉林市,福绵环保局,22.5893:110.0527,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,玉林市,福绵环保局,22.5893:110.0527,PM2.5,ChinaAQIData,µg/m³,18.0,2021-08-09T13:00:00+02:00,China
CN,大兴安岭地区,科技局,50.4097:124.1069,SO2,ChinaAQIData,µg/m³,2.0,2021-08-09T13:00:00+02:00,China
CN,池州市,第八中学,30.695:117.5627,O3,ChinaAQIData,µg/m³,194.0,2021-08-09T13:00:00+02:00,China
CN,鄂州市,精准医疗中心,30.4089:114.8094,PM2.5,ChinaAQIData,µg/m³,18.0,2021-08-09T13:00:00+02:00,China
CN,南宁市,红星社区,22.7618:108.4834,CO,ChinaAQIData,µg/m³,400.0,2021-08-09T13:00:00+02:00,China
CN,绍兴市,绍兴中专,29.9361:120.5683,PM10,ChinaAQIData,µg/m³,78.0,2021-08-09T13:00:00+02:00,China
CN,重庆市,芙蓉中路,29.3277:107.7541,PM10,ChinaAQIData,µg/m³,38.0,2021-08-08T10:00:00+02:00,China
CN,菏泽市,菏泽医专,35.2706:115.4702,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,自贡市,轻化工大学,29.3338:104.7636,PM10,ChinaAQIData,µg/m³,33.0,2021-08-09T13:00:00+02:00,China
CN,北京市,通州东关,39.9081:116.6804,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,上海市,长宁仙霞,31.2059:121.3902,PM2.5,ChinaAQIData,µg/m³,22.0,2021-08-09T13:00:00+02:00,China
CN,毕节市,长征村,27.3533:105.3631,CO,ChinaAQIData,µg/m³,400.0,2021-08-09T13:00:00+02:00,China
CN,阳江市,阳东陶然,21.8749:112.0125,CO,ChinaAQIData,µg/m³,800.0,2021-08-09T13:00:00+02:00,China
CN,天津市,雍阳西道,39.3828:117.0365,O3,ChinaAQIData,µg/m³,233.0,2021-08-09T13:00:00+02:00,China
CN,南京市,高淳老职中,31.3302:118.879,PM10,ChinaAQIData,µg/m³,60.0,2021-08-09T13:00:00+02:00,China
CN,营口市,鲅鱼圈市民活动中心,40.2278:122.1139,NO2,ChinaAQIData,µg/m³,21.0,2021-08-09T13:00:00+02:00,China
CN,广州市,黄埔科学城,23.1716:113.4256,PM2.5,ChinaAQIData,µg/m³,13.0,2021-08-09T13:00:00+02:00,China
CN,泰安市,山东第一医科大学,36.13:117.0829,PM2.5,ChinaAQIData,µg/m³,39.0,2021-08-09T13:00:00+02:00,China
CN,泰安市,山东第一医科大学,36.13:117.0829,PM10,ChinaAQIData,µg/m³,58.0,2021-08-09T13:00:00+02:00,China
CN,平顶山市,石龙区,33.9116:112.8867,PM2.5,ChinaAQIData,µg/m³,11.0,2021-08-09T13:00:00+02:00,China
CN,新乡市,行政服务中心,35.372:113.9003,CO,ChinaAQIData,µg/m³,1100.0,2021-07-20T23:00:00+02:00,China
CN,张家界市,袁家界(对照点),29.315:110.4417,PM2.5,ChinaAQIData,µg/m³,7.0,2021-07-17T00:00:00+02:00,China
CO,Bogota,Ciudad Bolivar,-74.1662777777778:4.5778056,NO2,Bogota,ppm,0.05104458,2021-02-04T15:00:00+01:00,Colombia
DE,Saarland,DESL001,49.263905:6.687126,SO2,EEA Germany,µg/m³,2.09,2021-12-21T02:00:00+01:00,Germany
DE,Mecklenburg-Vorpommern,DEMV023,53.631805:11.398332,PM2.5,EEA Germany,µg/m³,16.05,2021-01-01T02:00:00+01:00,Germany
ES,Albacete,ES1535A,38.9792799994747:-1.85213,PM10,EEA Spain,µg/m³,10.0,2021-12-28T01:00:00+01:00,Spain
FR,Alpes-Maritimes,FR24015,43.6578145387488:6.92095332551192,O3,EEA France,µg/m³,90.4,2021-03-29T03:00:00+02:00,France
FR,Meuse,FR30020,48.7758318853958:5.16278861773887,PM10,EEA France,µg/m³,10.8,2021-03-17T03:00:00+01:00,France
CN,南通市,城中,32.02:120.87,O3,ChinaAQIData,µg/m³,226.0,2021-08-09T13:00:00+02:00,China
CN,肇庆市,城中子站,23.0475:112.4645,O3,ChinaAQIData,µg/m³,59.0,2021-08-09T13:00:00+02:00,China
CN,崇左市,城南新区,22.3707:107.3702,SO2,ChinaAQIData,µg/m³,3.0,2021-08-09T13:00:00+02:00,China
CN,杭州市,城厢镇,30.1819:120.2697,PM2.5,ChinaAQIData,µg/m³,40.0,2021-08-09T13:00:00+02:00,China
CN,湖州市,城西水厂,30.8669:120.0751,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,青岛市,城阳区子站,36.3083:120.3999,PM10,ChinaAQIData,µg/m³,56.0,2021-08-09T13:00:00+02:00,China
CN,岳阳市,城陵矶,29.4251:113.1493,O3,ChinaAQIData,µg/m³,136.0,2021-08-09T13:00:00+02:00,China
CN,大理州,大理市环境监测站,25.7054:100.1542,NO2,ChinaAQIData,µg/m³,23.0,2021-08-09T13:00:00+02:00,China
CN,阳泉市,大阳泉,37.8392:113.5158,PM2.5,ChinaAQIData,µg/m³,24.0,2021-08-09T13:00:00+02:00,China
CN,赤峰市,天义路,42.2554:118.8788,NO2,ChinaAQIData,µg/m³,44.0,2021-08-09T13:00:00+02:00,China
CN,株洲市,天台山庄,27.8244:113.135,SO2,ChinaAQIData,µg/m³,4.0,2021-08-08T10:00:00+02:00,China
CN,北京市,天坛,39.8863:116.4072,PM2.5,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,南京市,奥体中心,31.9996:118.7356,PM10,ChinaAQIData,µg/m³,70.0,2021-08-09T13:00:00+02:00,China
CN,呼和浩特市,如意水处理厂,40.8369:111.7516,NO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,辽阳市,宏伟区,41.1953:123.2,CO,ChinaAQIData,µg/m³,800.0,2021-08-09T13:00:00+02:00,China
CN,信阳市,审计局,32.1399:114.0609,PM10,ChinaAQIData,µg/m³,18.0,2021-08-09T13:00:00+02:00,China
CN,呼和浩特市,小召,40.8033:111.6572,NO2,ChinaAQIData,µg/m³,16.0,2021-08-09T13:00:00+02:00,China
CN,唐山市,小山,39.622:118.1869,PM10,ChinaAQIData,µg/m³,48.0,2021-08-09T13:00:00+02:00,China
CN,山南市,山南监测站,29.2313:91.7608,SO2,ChinaAQIData,µg/m³,9.0,2021-08-09T13:00:00+02:00,China
CN,南京市,山西路,32.0745:118.7794,CO,ChinaAQIData,µg/m³,800.0,2021-08-09T13:00:00+02:00,China
CN,青岛市,崂山区子站,36.0858:120.4581,CO,ChinaAQIData,µg/m³,300.0,2021-08-09T13:00:00+02:00,China
CN,怒江州,州监测站,25.8567:98.8601,PM2.5,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,阿坝藏族羌族自治州,州监测站,31.9037:102.224,SO2,ChinaAQIData,µg/m³,10.0,2021-08-09T13:00:00+02:00,China
CN,枣庄市,市中区政府,34.8438:117.558,PM2.5,ChinaAQIData,µg/m³,27.0,2021-08-09T13:00:00+02:00,China
CN,鹤壁市,市交警支队,35.7511:114.2956,PM10,ChinaAQIData,µg/m³,88.0,2021-08-09T13:00:00+02:00,China
CN,怀化市,市四医院,27.5342:109.9781,CO,ChinaAQIData,µg/m³,900.0,2021-08-09T13:00:00+02:00,China
CN,赣州市,市图书馆,25.8333:114.9322,PM2.5,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,荆州市,市图书馆,30.3197:112.2494,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,荆州市,市图书馆,30.3197:112.2494,O3,ChinaAQIData,µg/m³,96.0,2021-08-09T13:00:00+02:00,China
CN,郴州市,市审计局,25.8071:113.0383,PM2.5,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,潮州市,市政府,23.6608:116.6183,PM10,ChinaAQIData,µg/m³,34.0,2021-08-09T13:00:00+02:00,China
CN,萍乡市,市政府车库,27.6253:113.8493,PM10,ChinaAQIData,µg/m³,18.0,2021-08-09T13:00:00+02:00,China
CN,萍乡市,市政府车库,27.6253:113.8493,CO,ChinaAQIData,µg/m³,3400.0,2021-08-09T13:00:00+02:00,China
CN,白城市,市环保局,45.5725:122.8738,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,汕尾市,市环保局,22.775:115.3653,PM10,ChinaAQIData,µg/m³,38.0,2021-08-09T13:00:00+02:00,China
CN,沧州市,市环保局,38.3228:116.8709,O3,ChinaAQIData,µg/m³,174.0,2021-08-09T13:00:00+02:00,China
CN,邢台市,市环保局,37.0719:114.4725,PM2.5,ChinaAQIData,µg/m³,36.0,2021-08-09T13:00:00+02:00,China
CN,永州市,市环境监测站,26.4214:111.6156,SO2,ChinaAQIData,µg/m³,3.0,2021-08-09T13:00:00+02:00,China
CN,湛江市,市环境监测站,21.2228:110.3928,PM10,ChinaAQIData,µg/m³,32.0,2021-08-09T13:00:00+02:00,China
CN,达州市,市环境监测站,31.2186:107.5086,O3,ChinaAQIData,µg/m³,100.0,2021-08-09T13:00:00+02:00,China
CN,达州市,市环境监测站,31.2186:107.5086,NO2,ChinaAQIData,µg/m³,8.0,2021-08-09T13:00:00+02:00,China
CN,黔东南苗族侗族自治州,市环境监测站,26.5747:107.9783,PM10,ChinaAQIData,µg/m³,24.0,2021-08-09T13:00:00+02:00,China
CN,郑州市,市监测站,34.74838:113.60532,PM10,ChinaAQIData,µg/m³,44.0,2021-08-09T13:00:00+02:00,China
CN,南宁市,市监测站,22.8225:108.3206,PM2.5,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,常州市,市监测站,31.762:119.9633,O3,ChinaAQIData,µg/m³,222.0,2021-08-09T13:00:00+02:00,China
CN,乐山市,市监测站,29.5664:103.7571,O3,ChinaAQIData,µg/m³,185.0,2021-08-09T13:00:00+02:00,China
CN,阜阳市,市监测站,32.8929:115.8277,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,随州市,市立交桥水厂,31.7308:113.3983,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,乐山市,市第三水厂,29.6006:103.7508,NO2,ChinaAQIData,µg/m³,10.0,2021-08-09T13:00:00+02:00,China
CN,楚雄州,市经济开发区,25.0492:101.538,NO2,ChinaAQIData,µg/m³,14.0,2021-08-09T13:00:00+02:00,China
CN,邵阳市,市罐头厂,27.2537:111.4503,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,邵阳市,市罐头厂,27.2537:111.4503,O3,ChinaAQIData,µg/m³,109.0,2021-08-09T13:00:00+02:00,China
CN,海东地区,平安高铁新区,36.5067:102.0306,PM10,ChinaAQIData,µg/m³,48.0,2021-08-09T13:00:00+02:00,China
CN,朔州市,平朔,39.3522:112.4397,O3,ChinaAQIData,µg/m³,163.0,2021-08-09T13:00:00+02:00,China
CN,平顶山市,平顶山工学院,33.774:113.182,PM10,ChinaAQIData,µg/m³,18.0,2021-08-09T13:00:00+02:00,China
CN,西安市,广运潭,34.3213:109.051,PM2.5,ChinaAQIData,µg/m³,24.0,2021-08-09T13:00:00+02:00,China
CN,六安市,开发区,31.7886:116.5567,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,烟台市,开发区,37.5639:121.2514,SO2,ChinaAQIData,µg/m³,9.0,2021-08-09T13:00:00+02:00,China
CN,中山市,张溪,22.5497:113.3881,NO2,ChinaAQIData,µg/m³,32.0,2021-08-09T13:00:00+02:00,China
CN,连云港市,德源药业,34.6972:119.3581,O3,ChinaAQIData,µg/m³,178.0,2021-08-09T13:00:00+02:00,China
CN,包头市,惠龙物流,40.6288:109.8642,PM10,ChinaAQIData,µg/m³,32.0,2021-08-09T13:00:00+02:00,China
CN,乌鲁木齐市,收费所,43.768:87.6046,PM10,ChinaAQIData,µg/m³,34.0,2021-08-09T13:00:00+02:00,China
CN,承德市,文化中心,40.9655:117.8051,PM2.5,ChinaAQIData,µg/m³,25.0,2021-08-09T13:00:00+02:00,China
CN,沈阳市,文化路,41.7653:123.4114,CO,ChinaAQIData,µg/m³,800.0,2021-08-09T13:00:00+02:00,China
CN,沈阳市,文化路,41.7653:123.4114,NO2,ChinaAQIData,µg/m³,28.0,2021-08-09T13:00:00+02:00,China
CN,临沂市,新光毛纺厂,34.9976:118.2794,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,辽阳市,新华园,41.2495:123.1683,CO,ChinaAQIData,µg/m³,800.0,2021-08-09T13:00:00+02:00,China
CN,汕尾市,新城中学,22.7925:115.3622,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,重庆市,新山村,29.4875:106.4782,O3,ChinaAQIData,µg/m³,90.0,2021-08-09T13:00:00+02:00,China
CN,肇庆市,七星岩子站(对照点),23.1:112.4753,NO2,ChinaAQIData,µg/m³,8.0,2021-08-09T13:00:00+02:00,China
CN,黑河市,交通局,50.2524:127.4833,PM2.5,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,天水市,公园小学,34.5786:105.7205,PM10,ChinaAQIData,µg/m³,21.0,2021-08-09T13:00:00+02:00,China
CN,抚顺市,东洲区,41.8611:124.0436,PM2.5,ChinaAQIData,µg/m³,14.0,2021-08-09T13:00:00+02:00,China
CN,武汉市,东湖梨园,30.5584:114.3677,PM2.5,ChinaAQIData,µg/m³,66.0,2021-08-09T13:00:00+02:00,China
CN,塔城地区,东门外小游园,46.7432:82.9994,CO,ChinaAQIData,µg/m³,0.0,2021-08-09T13:00:00+02:00,China
CN,咸阳市,两寺渡,34.2969:108.6594,PM2.5,ChinaAQIData,µg/m³,14.0,2021-08-09T13:00:00+02:00,China
CN,临汾市,临钢医院,36.0783:111.5531,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,镇江市,丹徒区监测站,32.1328:119.4303,PM10,ChinaAQIData,µg/m³,70.0,2021-08-09T13:00:00+02:00,China
CN,广州市,九龙镇镇龙,23.312:113.5618,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,乳山市,乳山市环保局,36.913:121.531,O3,ChinaAQIData,µg/m³,137.0,2021-08-09T13:00:00+02:00,China
CN,大同市,云冈宾馆,40.0758:113.2994,SO2,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,淄博市,人民公园,36.8103:118.0414,CO,ChinaAQIData,µg/m³,900.0,2021-08-09T13:00:00+02:00,China
CN,南京市,仙林大学城,32.1028:118.9125,O3,ChinaAQIData,µg/m³,188.0,2021-08-09T13:00:00+02:00,China
CN,朝阳市,农业园区,41.5969:120.3806,PM10,ChinaAQIData,µg/m³,34.0,2021-08-09T13:00:00+02:00,China
CN,清远市,凤城街办,23.7106:113.0208,NO2,ChinaAQIData,µg/m³,20.0,2021-08-09T13:00:00+02:00,China
CN,十堰市,刘家沟,32.6389:110.7258,PM10,ChinaAQIData,µg/m³,3.0,2021-08-09T13:00:00+02:00,China
CN,哈尔滨市,动力和平路,45.7258:126.6411,PM10,ChinaAQIData,µg/m³,34.0,2021-08-09T13:00:00+02:00,China
CN,滨州市,北中新校,37.393:117.9776,SO2,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,金华市,十五中,29.077:119.647,PM2.5,ChinaAQIData,µg/m³,3.0,2021-08-09T13:00:00+02:00,China
CN,中山市,华柏园,22.5211:113.3769,NO2,ChinaAQIData,µg/m³,21.0,2021-08-09T13:00:00+02:00,China
CN,保定市,华电二区,38.8959:115.5213,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,嘉兴市,南湖区残联,30.7525:120.7846,PM2.5,ChinaAQIData,µg/m³,34.0,2021-08-09T13:00:00+02:00,China
CN,晋中市,南都小区,37.7067:112.7249,PM10,ChinaAQIData,µg/m³,55.0,2021-08-09T13:00:00+02:00,China
CN,广安市,友谊中学,30.4663:106.6271,PM2.5,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,大连市,双D港,39.0631:121.9762,O3,ChinaAQIData,µg/m³,174.0,2021-08-09T13:00:00+02:00,China
CN,双鸭山市,双合村,46.6937:131.1511,PM10,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,昆明市,呈贡新区,24.8886:102.8204,O3,ChinaAQIData,µg/m³,88.0,2021-08-09T13:00:00+02:00,China
CN,哈尔滨市,呼兰师专,45.9855:126.595,SO2,ChinaAQIData,µg/m³,8.0,2021-08-09T13:00:00+02:00,China
CN,珠海市,唐家,22.4251:113.628,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,白山市,喜丰,41.9171:126.4219,PM10,ChinaAQIData,µg/m³,27.0,2021-08-09T13:00:00+02:00,China
CN,佳木斯市,四丰(对照点),46.7588:130.3794,NO2,ChinaAQIData,µg/m³,13.0,2021-08-09T13:00:00+02:00,China
CN,佳木斯市,四丰(对照点),46.7588:130.3794,PM2.5,ChinaAQIData,µg/m³,1.0,2021-08-09T13:00:00+02:00,China
CN,郑州市,四十七中,34.77172:113.73961,NO2,ChinaAQIData,µg/m³,9.0,2021-08-09T13:00:00+02:00,China
CN,攀枝花市,四十中小,26.567:101.7227,PM2.5,ChinaAQIData,µg/m³,19.0,2021-08-09T13:00:00+02:00,China
CN,青岛市,四方区子站,36.1032:120.3664,NO2,ChinaAQIData,µg/m³,24.0,2021-08-09T13:00:00+02:00,China
CN,长春市,园林处,43.8805:125.3297,PM10,ChinaAQIData,µg/m³,67.0,2021-08-09T13:00:00+02:00,China
CN,诸暨市,图书馆,29.719:120.251,PM10,ChinaAQIData,µg/m³,44.0,2021-08-09T13:00:00+02:00,China
CN,江门市,圭峰西,22.5311:113.0219,PM10,ChinaAQIData,µg/m³,33.0,2021-08-09T13:00:00+02:00,China
CN,保定市,地表水厂,38.8416:115.4612,CO,ChinaAQIData,µg/m³,300.0,2021-08-09T13:00:00+02:00,China
ES,Almería,ES1785A,36.9230999994839:-2.46322,CO,EEA Spain,µg/m³,167.0,2021-03-09T01:00:00+01:00,Spain
EC,Quito,Carapungo,-0.09548:-78.44988,SO2,Quito REMMAQ,ppm,3.3098391104,2021-04-29T01:00:00+02:00,Ecuador
EC,Quito,Centro,-0.2215:-78.51413,SO2,Quito REMMAQ,ppm,7.2455101412,2021-04-29T01:00:00+02:00,Ecuador
EE,Lääne-Virumaa,EE0009R,59.4944375368663:25.9305893283373,SO2,EEA Estonia,µg/m³,0.291381,2021-09-23T21:00:00+02:00,Estonia
EE,Harjumaa,EE0015A,59.4569435095305:24.69862366,CO,EEA Estonia,µg/m³,209.135,2021-09-23T21:00:00+02:00,Estonia
EE,Harjumaa,EE0018A,59.4141766899562:24.6495019016544,NO2,EEA Estonia,µg/m³,5.23181,2021-09-23T21:00:00+02:00,Estonia
CA,QUEBEC,Lac-Édouard,47.6472:-72.2914,PM2.5,AirNow,µg/m³,1.5,2021-11-11T18:00:00+01:00,Canada
CA,BRITISH COLUMBIA,Smithers St Josephs,54.7831:-127.1775,NO2,AirNow,ppm,0.004,2021-07-21T22:00:00+02:00,Canada
